,0
4123,75.3
4124,75.3
4125,75.1
4126,75.1
4127,75.1
4128,75.1
4129,75.1
4130,75.4
4131,75.8
4132,76.1
4133,76.3
4134,76.5
4135,76.7
4136,76.8
4137,77.0
4138,77.0
4139,77.2
4140,77.3
4141,77.5
4142,77.5
4143,77.7
4144,77.7
4145,77.9
4146,77.9
4147,77.9
4148,78.1
4149,78.1
4150,78.2
4151,78.2
4152,78.2
4153,78.4
4154,78.4
4155,78.4
4156,78.6
4157,78.6
4158,78.6
4159,78.6
4160,78.8
4161,78.8
4162,78.8
4163,78.8
4164,78.8
4165,78.9
4166,78.9
4167,78.9
4168,78.9
4169,78.9
4170,78.9
4171,78.9
4172,79.1
4173,79.1
4174,79.1
4175,79.1
4176,79.1
4177,79.1
4178,79.1
4179,79.1
4180,79.3
4181,79.3
4182,79.3
4183,79.3
4184,79.3
4185,79.3
4186,79.5
4187,79.5
4188,79.5
4189,79.5
4190,79.5
4191,79.6
4192,79.6
4193,79.6
4194,79.8
4195,79.8
4196,79.8
4197,79.8
4198,80.0
4199,80.0
4200,80.0
4201,80.0
4202,80.0
4203,80.2
4204,80.2
4205,80.2
4206,80.3
4207,80.3
4208,80.3
4209,80.5
4210,80.5
4211,80.5
4212,80.7
4213,80.7
4214,80.9
4215,80.9
4216,80.9
4217,81.1
4218,81.1
4219,81.2
4220,81.2
4221,81.2
4222,81.4
4223,81.4
4224,81.4
4225,81.6
4226,81.6
4227,81.6
4228,81.6
4229,81.6
4230,81.8
4231,81.8
4232,81.8
4233,81.8
4234,81.8
4235,81.9
4236,81.9
4237,81.9
4238,81.9
4239,81.9
4240,81.9
4241,81.9
4242,81.9
4243,82.1
4244,82.1
4245,82.1
4246,82.1
4247,82.1
4248,82.1
4249,82.1
4250,82.1
4251,82.1
4252,82.3
4253,82.3
4254,82.3
4255,82.3
4256,82.3
4257,82.3
4258,82.3
4259,82.3
4260,82.3
4261,82.3
4262,82.5
4263,82.5
4264,82.5
4265,82.5
4266,82.5
4267,82.5
4268,82.5
4269,82.5
4270,81.6
4271,80.9
4272,80.2
4273,79.5
4274,78.9
4275,78.6
4276,78.6
4277,78.2
4278,78.1
4279,77.7
4280,77.5
4281,77.3
4282,77.2
4283,77.0
4284,76.8
4285,76.7
4286,76.5
4287,76.5
4288,76.3
4289,76.1
4290,76.1
4291,76.0
4292,75.8
4293,75.8
4294,76.0
4295,76.1
4296,76.3
4297,76.3
4298,76.5
4299,76.5
4300,76.3
4301,76.1
4302,75.8
4303,75.4
4304,75.4
4305,75.3
4306,75.1
4307,75.1
4308,75.3
4309,75.1
4310,75.1
4311,75.3
4312,75.4
4313,75.8
4314,76.0
4315,76.0
4316,76.0
4317,75.8
4318,75.8
4319,75.8
4320,75.8
4321,75.8
4322,75.6
4323,75.8
4324,76.7
4325,77.0
4326,77.3
4327,77.5
4328,77.7
4329,77.9
4330,78.1
4331,78.1
4332,78.2
4333,78.4
4334,78.6
4335,78.8
4336,78.8
4337,78.9
4338,79.1
4339,79.1
4340,79.3
4341,79.5
4342,79.5
4343,79.5
4344,79.6
4345,79.8
4346,79.8
4347,79.8
4348,80.0
4349,80.0
4350,80.2
4351,80.2
4352,80.2
4353,80.3
4354,80.3
4355,80.3
4356,80.5
4357,80.5
4358,80.5
4359,80.5
4360,80.7
4361,80.7
4362,80.7
4363,80.7
4364,80.7
4365,80.7
4366,80.0
4367,79.3
4368,78.8
4369,78.2
4370,78.1
4371,77.5
4372,77.2
4373,77.0
4374,76.7
4375,76.5
4376,76.3
4377,76.1
4378,76.0
4379,75.8
4380,75.8
4381,75.6
4382,75.6
4383,75.4
4384,75.3
4385,75.3
4386,75.3
4387,75.1
4388,75.3
4389,75.4
4390,75.6
4391,75.6
4392,75.6
4393,75.8
4394,75.8
4395,75.8
4396,75.8
4397,75.4
4398,75.1
4399,75.1
4400,74.9
4401,74.9
4402,74.9
4403,74.9
4404,74.9
4405,74.7
4406,74.6
4407,74.6
4408,74.9
4409,75.1
4410,75.1
4411,75.1
4412,75.1
4413,75.1
4414,75.1
4415,75.1
4416,75.1
4417,75.1
4418,75.1
4419,75.4
4420,76.1
4421,76.5
4422,76.8
4423,77.0
4424,77.2
4425,77.3
4426,77.3
4427,77.5
4428,77.7
4429,77.9
4430,78.1
4431,78.2
4432,78.2
4433,78.4
4434,78.6
4435,78.6
4436,78.8
4437,78.8
4438,78.9
4439,78.9
4440,79.1
4441,79.1
4442,79.3
4443,79.3
4444,79.3
4445,79.5
4446,79.5
4447,79.5
4448,79.5
4449,79.6
4450,79.6
4451,79.6
4452,79.6
4453,79.8
4454,79.8
4455,79.8
4456,79.8
4457,80.0
4458,80.0
4459,80.0
4460,80.0
4461,80.2
4462,80.2
4463,80.0
4464,79.1
4465,78.2
4466,77.5
4467,77.2
4468,76.8
4469,76.5
4470,76.3
4471,76.0
4472,75.8
4473,75.6
4474,75.4
4475,75.3
4476,75.3
4477,75.1
4478,74.9
4479,74.7
4480,74.6
4481,74.7
4482,74.7
4483,74.6
4484,74.4
4485,74.6
4486,74.7
4487,74.9
4488,74.9
4489,74.9
4490,75.1
4491,74.9
4492,74.9
4493,74.7
4494,74.6
4495,74.4
4496,74.4
4497,74.2
4498,74.2
4499,74.2
4500,74.6
4501,74.4
4502,74.2
4503,74.2
4504,74.6
4505,74.6
4506,74.6
4507,74.6
4508,74.6
4509,74.6
4510,74.6
4511,74.6
4512,74.6
4513,74.6
4514,74.6
4515,74.6
4516,75.4
4517,75.8
4518,76.0
4519,76.1
4520,76.5
4521,76.7
4522,76.7
4523,76.8
4524,77.0
4525,77.2
4526,77.3
4527,77.5
4528,77.5
4529,77.7
4530,77.7
4531,77.9
4532,78.1
4533,78.1
4534,78.2
4535,78.2
4536,78.4
4537,78.4
4538,78.6
4539,78.6
4540,78.6
4541,78.8
4542,78.8
4543,78.8
4544,78.8
4545,78.9
4546,78.9
4547,78.9
4548,78.9
4549,79.1
4550,79.1
4551,79.1
4552,79.1
4553,79.3
4554,79.3
4555,79.3
4556,79.3
4557,79.5
4558,79.5
4559,79.3
4560,78.6
4561,77.7
4562,77.0
4563,76.5
4564,76.3
4565,76.0
4566,75.8
4567,75.4
4568,75.3
4569,75.1
4570,74.9
4571,74.6
4572,74.6
4573,74.6
4574,74.4
4575,74.6
4576,74.6
4577,74.6
4578,74.6
4579,74.4
4580,74.6
4581,74.6
4582,74.7
4583,74.9
4584,75.1
4585,75.1
4586,75.1
4587,75.1
4588,75.1
4589,75.1
4590,74.9
4591,74.7
4592,74.6
4593,74.6
4594,74.4
4595,74.4
4596,74.2
4597,74.2
4598,74.2
4599,74.2
4600,74.4
4601,74.6
4602,74.6
4603,74.6
4604,74.7
4605,74.6
4606,74.6
4607,74.6
4608,74.6
4609,74.6
4610,74.7
4611,74.7
4612,75.4
4613,75.8
4614,76.0
4615,76.1
4616,76.3
4617,76.5
4618,76.7
4619,76.7
4620,76.8
4621,76.8
4622,77.0
4623,77.2
4624,77.2
4625,77.3
4626,77.3
4627,77.5
4628,77.5
4629,77.7
4630,77.7
4631,77.9
4632,77.9
4633,78.1
4634,78.1
4635,78.1
4636,78.2
4637,78.2
4638,78.2
4639,78.2
4640,78.2
4641,78.4
4642,78.4
4643,78.4
4644,78.4
4645,78.6
4646,78.6
4647,78.6
4648,78.6
4649,78.8
4650,78.8
4651,78.8
4652,78.8
4653,78.9
4654,78.9
4655,78.9
4656,78.9
4657,78.2
4658,77.5
4659,77.0
4660,76.5
4661,76.1
4662,76.0
4663,75.6
4664,75.4
4665,75.3
4666,75.1
4667,74.9
4668,74.9
4669,74.7
4670,74.7
4671,74.6
4672,74.4
4673,74.2
4674,74.2
4675,74.2
4676,73.9
4677,74.1
4678,74.2
4679,74.4
4680,74.4
4681,74.4
4682,74.6
4683,74.4
4684,74.4
4685,74.2
4686,74.1
4687,73.7
4688,73.7
4689,73.7
4690,73.5
4691,73.5
4692,73.5
4693,73.5
4694,73.5
4695,73.9
4696,73.9
4697,74.1
4698,74.1
4699,74.2
4700,74.2
4701,74.2
4702,74.2
4703,74.2
4704,74.2
4705,74.2
4706,74.2
4707,74.4
4708,74.9
4709,75.1
4710,75.3
4711,75.4
4712,75.6
4713,75.6
4714,75.8
4715,75.8
4716,76.0
4717,76.1
4718,76.3
4719,76.5
4720,76.7
4721,76.7
4722,76.8
4723,77.0
4724,77.0
4725,77.0
4726,77.2
4727,77.2
4728,77.3
4729,77.3
4730,77.3
4731,77.5
4732,77.5
4733,77.5
4734,77.5
4735,77.5
4736,77.7
4737,77.7
4738,77.7
4739,77.7
4740,77.9
4741,77.9
4742,77.9
4743,77.9
4744,78.1
4745,78.1
4746,78.1
4747,78.1
4748,78.2
4749,78.2
4750,78.2
4751,78.2
4752,78.4
4753,78.4
4754,78.4
4755,78.4
4756,78.6
4757,78.6
4758,78.6
4759,78.6
4760,78.8
4761,78.6
4762,78.1
4763,77.7
4764,77.5
4765,77.3
4766,77.0
4767,77.0
4768,76.8
4769,76.7
4770,76.5
4771,76.3
4772,76.1
4773,76.0
4774,76.0
4775,75.8
4776,75.8
4777,75.6
4778,75.6
4779,75.6
4780,76.0
4781,76.1
4782,76.3
4783,76.5
4784,76.7
4785,76.8
4786,76.8
4787,77.0
4788,77.0
4789,77.2
4790,77.3
4791,77.3
4792,77.3
4793,77.5
4794,77.5
4795,77.5
4796,77.7
4797,77.7
4798,77.7
4799,77.7
4800,77.7
4801,77.9
4802,78.0
4803,78.1
4804,78.1
4805,78.2
4806,78.2
4807,78.4
4808,78.4
4809,78.4
4810,78.6
4811,78.6
4812,78.8
4813,78.8
4814,78.8
4815,78.8
4816,78.9
4817,78.9
4818,78.9
4819,79.1
4820,79.1
4821,79.1
4822,79.1
4823,79.3
4824,79.3
4825,79.3
4826,79.3
4827,79.3
4828,79.5
4829,79.5
4830,79.5
4831,79.5
4832,79.5
4833,79.6
4834,79.6
4835,79.6
4836,79.6
4837,79.8
4838,79.8
4839,79.8
4840,79.8
4841,80.0
4842,80.0
4843,80.0
4844,80.0
4845,80.0
4846,80.2
4847,80.2
4848,80.2
4849,80.2
4850,80.2
4851,80.2
4852,80.3
4853,80.3
4854,80.3
4855,80.3
4856,80.3
4857,80.5
4858,80.5
4859,80.5
4860,80.5
4861,80.5
4862,80.7
4863,80.7
4864,80.7
4865,80.7
4866,80.7
4867,80.7
4868,80.9
4869,80.9
4870,80.9
4871,80.9
4872,81.1
4873,81.1
4874,81.1
4875,81.1
4876,81.1
4877,81.2
4878,81.2
4879,81.2
4880,81.4
4881,81.4
4882,81.4
4883,81.6
4884,81.6
4885,81.6
4886,81.8
4887,81.8
4888,81.8
4889,81.8
4890,81.9
4891,81.9
4892,81.9
4893,81.9
4894,82.1
4895,82.1
4896,82.1
4897,82.1
4898,82.1
4899,82.3
4900,82.3
4901,82.3
4902,82.3
4903,82.3
4904,82.3
4905,82.3
4906,82.5
4907,82.5
4908,82.5
4909,82.5
4910,82.5
4911,82.5
4912,82.6
4913,82.6
4914,82.6
4915,82.6
4916,82.6
4917,82.6
4918,82.6
4919,82.8
4920,82.8
4921,82.8
4922,82.8
4923,82.8
4924,83.0
4925,83.0
4926,83.0
4927,83.0
4928,83.0
4929,83.0
4930,83.0
4931,83.0
4932,83.2
4933,83.2
4934,83.2
4935,83.2
4936,83.2
4937,83.2
4938,83.2
4939,83.2
4940,83.2
4941,82.6
4942,82.1
4943,81.4
4944,81.1
4945,80.5
4946,80.2
4947,79.6
4948,79.3
4949,78.9
4950,78.6
4951,78.2
4952,77.9
4953,77.7
4954,77.5
4955,77.2
4956,77.0
4957,76.8
4958,76.7
4959,76.5
4960,76.3
4961,76.1
4962,76.1
4963,76.0
4964,76.0
4965,75.8
4966,76.0
4967,76.0
4968,76.1
4969,76.1
4970,76.1
4971,76.1
4972,76.1
4973,76.0
4974,75.8
4975,75.4
4976,75.3
4977,75.3
4978,75.1
4979,75.1
4980,74.9
4981,74.7
4982,74.7
4983,74.9
4984,75.1
4985,75.3
4986,75.3
4987,75.4
4988,75.4
4989,75.4
4990,75.3
4991,75.3
4992,75.3
4993,75.3
4994,75.3
4995,75.3
4996,75.8
4997,75.8
4998,76.0
4999,76.0
5000,76.1
5001,76.1
5002,76.1
5003,76.5
5004,76.7
5005,77.0
5006,77.2
5007,77.3
5008,77.5
5009,77.7
5010,77.9
5011,77.9
5012,78.1
5013,78.2
5014,78.2
5015,78.4
5016,78.4
5017,78.6
5018,78.6
5019,78.8
5020,78.8
5021,78.9
5022,78.9
5023,79.1
5024,79.1
5025,79.3
5026,79.3
5027,79.3
5028,79.5
5029,79.5
5030,79.5
5031,79.6
5032,79.6
5033,79.6
5034,79.8
5035,79.8
5036,79.8
5037,79.8
5038,79.6
5039,78.8
5040,78.1
5041,77.5
5042,77.2
5043,77.0
5044,76.7
5045,76.1
5046,76.0
5047,75.8
5048,75.6
5049,75.4
5050,75.3
5051,75.1
5052,74.9
5053,74.9
5054,74.7
5055,74.7
5056,74.6
5057,74.6
5058,74.6
5059,74.4
5060,74.4
5061,74.4
5062,74.6
5063,74.7
5064,74.9
5065,74.9
5066,74.9
5067,74.9
5068,74.9
5069,74.7
5070,74.6
5071,74.4
5072,74.2
5073,74.1
5074,74.1
5075,74.1
5076,73.9
5077,73.9
5078,73.7
5079,74.1
5080,74.2
5081,74.2
5082,74.4
5083,74.4
5084,74.4
5085,74.4
5086,74.4
5087,74.4
5088,74.4
5089,74.4
5090,74.4
5091,74.4
5092,74.7
5093,74.9
5094,75.1
5095,75.1
5096,75.3
5097,75.4
5098,75.4
5099,75.4
5100,75.8
5101,76.0
5102,76.1
5103,76.3
5104,76.3
5105,76.5
5106,76.7
5107,76.8
5108,77.0
5109,77.1
5110,77.2
5111,77.3
5112,77.3
5113,77.5
5114,77.5
5115,77.7
5116,77.7
5117,77.9
5118,77.9
5119,78.1
5120,78.1
5121,78.1
5122,78.2
5123,78.2
5124,78.2
5125,78.4
5126,78.4
5127,78.4
5128,78.6
5129,78.6
5130,78.6
5131,78.6
5132,78.8
5133,78.8
5134,78.8
5135,78.6
5136,77.5
5137,77.0
5138,76.7
5139,76.1
5140,76.0
5141,75.8
5142,75.4
5143,75.4
5144,75.3
5145,75.3
5146,75.1
5147,75.1
5148,75.1
5149,74.9
5150,74.9
5151,74.7
5152,74.7
5153,74.7
5154,74.6
5155,74.6
5156,74.6
5157,74.6
5158,74.7
5159,74.9
5160,74.9
5161,74.9
5162,75.1
5163,74.9
5164,74.9
5165,74.9
5166,74.7
5167,74.6
5168,74.4
5169,74.2
5170,74.2
5171,74.2
5172,74.1
5173,74.2
5174,74.2
5175,74.2
5176,74.6
5177,74.7
5178,74.6
5179,74.6
5180,74.6
5181,74.6
5182,74.6
5183,74.6
5184,74.6
5185,74.6
5186,74.6
5187,74.6
5188,74.6
5189,74.6
5190,74.6
5191,74.6
5192,74.4
5193,74.6
5194,74.4
5195,74.4
5196,74.9
5197,74.6
5198,74.6
5199,74.6
5200,74.6
5201,74.4
5202,74.4
5203,74.4
5204,74.4
5205,74.4
5206,74.4
5207,74.4
5208,74.9
5209,75.1
5210,75.3
5211,75.4
5212,75.6
5213,75.8
5214,75.8
5215,76.0
5216,76.1
5217,76.1
5218,76.3
5219,76.3
5220,76.5
5221,76.5
5222,76.5
5223,76.7
5224,76.7
5225,76.8
5226,76.8
5227,76.8
5228,77.0
5229,77.0
5230,77.2
5231,77.2
5232,77.0
5233,76.3
5234,75.6
5235,75.1
5236,74.7
5237,74.4
5238,74.1
5239,74.1
5240,73.7
5241,73.7
5242,73.5
5243,73.7
5244,73.9
5245,73.7
5246,73.7
5247,73.7
5248,73.5
5249,73.5
5250,73.5
5251,73.5
5252,73.5
5253,73.7
5254,74.1
5255,74.1
5256,74.2
5257,74.2
5258,74.2
5259,74.2
5260,74.2
5261,74.2
5262,74.1
5263,73.9
5264,73.7
5265,73.7
5266,73.9
5267,73.7
5268,73.7
5269,73.7
5270,73.7
5271,73.9
5272,73.9
5273,74.1
5274,74.1
5275,74.2
5276,74.2
5277,74.2
5278,74.1
5279,74.1
5280,74.1
5281,74.1
5282,73.9
5283,74.1
5284,74.7
5285,75.1
5286,75.3
5287,75.3
5288,75.4
5289,75.6
5290,75.6
5291,75.8
5292,76.0
5293,76.0
5294,76.15
5295,76.3
5296,76.3
5297,76.5
5298,76.5
5299,76.7
5300,76.7
5301,76.8
5302,76.8
5303,77.0
5304,77.0
5305,77.0
5306,77.0
5307,77.2
5308,77.2
5309,77.3
5310,77.3
5311,77.3
5312,77.3
5313,77.5
5314,77.5
5315,77.5
5316,77.5
5317,77.7
5318,77.7
5319,77.7
5320,77.7
5321,77.7
5322,77.9
5323,77.9
5324,77.9
5325,77.9
5326,77.9
5327,78.1
5328,78.1
5329,78.1
5330,77.5
5331,76.5
5332,75.8
5333,75.3
5334,74.7
5335,74.4
5336,74.4
5337,74.1
5338,73.9
5339,73.7
5340,73.5
5341,73.4
5342,73.5
5343,73.5
5344,73.5
5345,73.5
5346,73.5
5347,73.5
5348,73.4
5349,73.4
5350,73.7
5351,74.1
5352,74.1
5353,74.2
5354,74.2
5355,74.1
5356,74.1
5357,74.1
5358,74.2
5359,74.2
5360,74.1
5361,74.2
5362,74.2
5363,74.2
5364,74.2
5365,74.4
5366,74.6
5367,74.6
5368,74.4
5369,74.4
5370,74.4
5371,74.4
5372,74.4
5373,74.4
5374,74.6
5375,74.4
5376,74.4
5377,74.4
5378,74.4
5379,74.4
5380,75.1
5381,75.3
5382,75.4
5383,75.6
5384,75.8
5385,75.8
5386,76.0
5387,76.0
5388,76.0
5389,76.1
5390,76.1
5391,76.3
5392,76.3
5393,76.3
5394,76.5
5395,76.7
5396,76.8
5397,77.0
5398,77.0
5399,77.0
5400,77.0
5401,77.2
5402,77.3
5403,77.3
5404,77.3
5405,77.3
5406,77.5
5407,77.5
5408,77.5
5409,77.5
5410,77.7
5411,77.7
5412,77.7
5413,77.7
5414,77.7
5415,77.9
5416,77.9
5417,77.9
5418,77.9
5419,78.1
5420,78.1
5421,78.1
5422,78.1
5423,78.1
5424,78.2
5425,78.2
5426,78.2
5427,78.4
5428,78.4
5429,78.4
5430,78.4
5431,78.6
5432,78.6
5433,78.1
5434,77.7
5435,77.3
5436,77.2
5437,76.8
5438,76.7
5439,76.5
5440,76.3
5441,76.3
5442,76.1
5443,76.0
5444,76.1
5445,75.8
5446,75.8
5447,75.8
5448,75.6
5449,75.6
5450,75.4
5451,75.4
5452,75.8
5453,76.1
5454,76.3
5455,76.3
5456,76.3
5457,76.5
5458,76.5
5459,76.7
5460,76.7
5461,76.7
5462,76.7
5463,76.7
5464,76.7
5465,76.7
5466,76.7
5467,76.7
5468,76.7
5469,76.7
5470,76.8
5471,76.8
5472,76.7
5473,76.7
5474,76.7
5475,76.7
5476,76.7
5477,76.7
5478,76.8
5479,76.8
5480,77.0
5481,77.0
5482,77.2
5483,77.2
5484,77.3
5485,77.3
5486,77.3
5487,77.5
5488,77.5
5489,77.5
5490,77.7
5491,77.7
5492,77.7
5493,77.9
5494,77.9
5495,77.9
5496,77.9
5497,78.1
5498,78.1
5499,78.1
5500,78.1
5501,78.2
5502,78.2
5503,78.2
5504,78.4
5505,78.4
5506,78.42500000000003
5507,78.45
5508,78.47500000000002
5509,78.5
5510,78.525
5511,78.55000000000003
5512,78.575
5513,78.60000000000002
5514,78.625
5515,78.65
5516,78.67500000000003
5517,78.7
5518,78.72500000000002
5519,78.75
5520,78.775
5521,78.80000000000003
5522,78.825
5523,78.85000000000002
5524,78.875
5525,78.9
5526,78.9
5527,79.1
5528,79.1
5529,79.1
5530,79.1
5531,79.1
5532,79.1
5533,79.14999999999998
5534,79.19999999999997
5535,79.25
5536,79.3
5537,79.35
5538,79.4
5539,79.45
5540,79.5
5541,79.5
5542,79.6
5543,79.6
5544,79.6
5545,79.6
5546,79.8
5547,79.8
5548,79.8
5549,80.0
5550,80.0
5551,80.0
5552,80.0
5553,80.2
5554,80.2
5555,80.2
5556,80.3
5557,80.3
5558,80.3
5559,80.5
5560,80.5
5561,80.7
5562,80.7
5563,80.9
5564,80.9
5565,80.9
5566,81.1
5567,81.1
5568,81.1
5569,81.2
5570,81.2
5571,81.2
5572,81.2
5573,81.2
5574,81.2
5575,81.2
5576,81.2
5577,81.2
5578,81.4
5579,81.4
5580,81.4
5581,81.4
5582,81.4
5583,81.4
5584,81.4
5585,81.4
5586,81.4
5587,81.4
5588,81.6
5589,81.6
5590,81.6
5591,81.6
5592,81.6
5593,81.6
5594,81.6
5595,81.6
5596,81.6
5597,81.6
5598,81.6
5599,81.8
5600,81.8
5601,81.8
5602,81.8
5603,81.8
5604,81.8
5605,81.8
5606,81.8
5607,81.8
5608,81.8
5609,81.8
5610,81.8
5611,81.8
5612,81.8
5613,81.8
5614,81.4
5615,80.5
5616,79.6
5617,78.9
5618,78.65
5619,78.4
5620,78.1
5621,77.7
5622,77.3
5623,77.2
5624,77.0
5625,76.8
5626,76.7
5627,76.5
5628,76.3
5629,76.1
5630,76.0
5631,75.8
5632,75.8
5633,75.6
5634,75.6
5635,75.4
5636,75.4
5637,75.3
5638,75.4
5639,75.6
5640,75.8
5641,75.8
5642,75.8
5643,76.0
5644,76.0
5645,75.6
5646,75.3
5647,75.1
5648,75.1
5649,74.9
5650,74.9
5651,74.7
5652,74.7
5653,74.7
5654,74.7
5655,74.9
5656,75.1
5657,75.1
5658,75.1
5659,75.3
5660,75.4
5661,75.3
5662,75.3
5663,75.3
5664,75.1
5665,75.1
5666,74.9
5667,75.3
5668,76.0
5669,76.1
5670,76.3
5671,76.5
5672,76.7
5673,76.7
5674,76.7
5675,76.8
5676,77.0
5677,77.2
5678,77.3
5679,77.5
5680,77.7
5681,77.7
5682,77.9
5683,77.9
5684,78.1
5685,78.2
5686,78.2
5687,78.2
5688,78.4
5689,78.6
5690,78.6
5691,78.6
5692,78.6
5693,78.8
5694,78.8
5695,78.9
5696,78.9
5697,78.9
5698,78.9
5699,79.1
5700,79.1
5701,79.1
5702,79.1
5703,79.3
5704,79.3
5705,79.3
5706,79.3
5707,79.5
5708,79.5
5709,79.5
5710,79.5
5711,79.1
5712,78.2
5713,77.5
5714,77.0
5715,76.3
5716,76.0
5717,75.8
5718,75.6
5719,75.4
5720,75.3
5721,75.3
5722,75.1
5723,74.9
5724,74.9
5725,74.7
5726,74.7
5727,74.6
5728,74.4
5729,74.2
5730,74.2
5731,74.2
5732,74.2
5733,74.1
5734,74.4
5735,74.6
5736,74.7
5737,74.9
5738,74.9
5739,74.9
5740,75.1
5741,74.9
5742,74.7
5743,74.6
5744,74.4
5745,74.4
5746,74.4
5747,74.4
5748,74.6
5749,74.6
5750,74.6
5751,74.6
5752,74.7
5753,74.7
5754,74.7
5755,74.7
5756,74.9
5757,74.7
5758,74.7
5759,74.7
5760,74.9
5761,74.6
5762,74.6
5763,74.4
5764,74.9
5765,75.1
5766,75.3
5767,75.4
5768,75.6
5769,75.8
5770,76.0
5771,76.1
5772,76.3
5773,76.5
5774,76.7
5775,76.7
5776,76.8
5777,77.0
5778,77.2
5779,77.3
5780,77.3
5781,77.5
5782,77.7
5783,77.7
5784,77.7
5785,77.9
5786,77.9
5787,78.1
5788,78.1
5789,78.1
5790,78.2
5791,78.2
5792,78.2
5793,78.4
5794,78.4
5795,78.4
5796,78.6
5797,78.6
5798,78.6
5799,78.6
5800,78.8
5801,78.8
5802,78.8
5803,78.8
5804,78.9
5805,78.9
5806,78.9
5807,78.9
5808,78.9
5809,78.2
5810,77.3
5811,76.8
5812,76.3
5813,75.8
5814,75.6
5815,75.6
5816,75.4
5817,75.3
5818,75.1
5819,74.9
5820,74.9
5821,74.7
5822,74.9
5823,74.7
5824,74.6
5825,74.7
5826,74.6
5827,74.4
5828,74.4
5829,74.2
5830,74.7
5831,74.9
5832,75.1
5833,75.1
5834,75.1
5835,75.1
5836,75.1
5837,75.1
5838,75.1
5839,74.9
5840,74.7
5841,74.7
5842,74.9
5843,74.7
5844,74.7
5845,74.7
5846,74.7
5847,74.9
5848,75.1
5849,74.9
5850,74.9
5851,74.9
5852,74.9
5853,74.9
5854,74.7
5855,74.7
5856,74.7
5857,74.7
5858,74.6
5859,74.9
5860,75.4
5861,75.8
5862,75.8
5863,75.8
5864,76.0
5865,76.0
5866,76.1
5867,76.1
5868,76.5
5869,76.7
5870,76.8
5871,76.8
5872,77.0
5873,77.0
5874,77.2
5875,77.3
5876,77.5
5877,77.5
5878,77.7
5879,77.7
5880,77.9
5881,77.9
5882,78.1
5883,78.1
5884,78.2
5885,78.2
5886,78.4
5887,78.4
5888,78.4
5889,78.4
5890,78.6
5891,78.6
5892,78.6
5893,78.8
5894,78.8
5895,78.8
5896,78.8
5897,78.9
5898,78.9
5899,78.9
5900,78.9
5901,79.1
5902,79.1
5903,78.9
5904,78.4
5905,77.7
5906,77.0
5907,76.5
5908,76.3
5909,76.0
5910,75.6
5911,75.6
5912,75.3
5913,75.1
5914,74.9
5915,74.7
5916,74.7
5917,74.6
5918,74.6
5919,74.4
5920,74.2
5921,74.2
5922,74.2
5923,74.1
5924,74.1
5925,74.1
5926,74.2
5927,74.6
5928,74.7
5929,74.9
5930,75.1
5931,75.3
5932,75.3
5933,75.3
5934,75.1
5935,74.9
5936,74.7
5937,74.4
5938,74.4
5939,74.4
5940,74.4
5941,74.2
5942,74.2
5943,74.4
5944,74.6
5945,74.6
5946,74.7
5947,74.7
5948,74.7
5949,74.7
5950,74.7
5951,74.7
5952,74.6
5953,74.6
5954,74.7
5955,74.7
5956,75.1
5957,75.3
5958,75.4
5959,75.6
5960,75.6
5961,75.8
5962,75.8
5963,76.0
5964,76.1
5965,76.3
5966,76.5
5967,76.7
5968,76.8
5969,77.0
5970,77.0
5971,77.3
5972,77.3
5973,77.5
5974,77.5
5975,77.5
5976,77.7
5977,77.7
5978,77.9
5979,77.9
5980,78.1
5981,78.1
5982,78.1
5983,78.2
5984,78.2
5985,78.2
5986,78.2
5987,78.4
5988,78.4
5989,78.4
5990,78.6
5991,78.6
5992,78.6
5993,78.6
5994,78.8
5995,78.8
5996,78.8
5997,78.8
5998,78.8
5999,78.9
6000,78.9
6001,78.9
6002,78.9
6003,78.9
6004,78.2
6005,77.5
6006,76.8
6007,76.1
6008,75.8
6009,75.4
6010,75.1
6011,74.9
6012,74.7
6013,74.6
6014,74.4
6015,74.4
6016,74.2
6017,74.2
6018,74.1
6019,74.1
6020,74.1
6021,73.9
6022,74.2
6023,74.36666666666667
6024,74.53333333333333
6025,74.7
6026,74.7
6027,74.7
6028,74.9
6029,74.9
6030,74.9
6031,74.7
6032,74.7
6033,74.9
6034,74.9
6035,74.9
6036,74.9
6037,74.9
6038,74.9
6039,74.9
6040,75.1
6041,75.3
6042,75.4
6043,75.4
6044,75.6
6045,75.4
6046,75.4
6047,75.3
6048,75.3
6049,75.4
6050,75.3
6051,75.3
6052,75.8
6053,76.1
6054,76.1
6055,76.3
6056,76.5
6057,76.7
6058,76.7
6059,77.0
6060,77.0
6061,77.2
6062,77.3
6063,77.5
6064,77.5
6065,77.7
6066,77.7
6067,77.9
6068,77.9
6069,77.9
6070,78.1
6071,78.1
6072,78.2
6073,78.2
6074,78.2
6075,78.4
6076,78.4
6077,78.4
6078,78.6
6079,78.6
6080,78.6
6081,78.6
6082,78.6
6083,78.8
6084,78.8
6085,78.8
6086,78.8
6087,78.9
6088,78.9
6089,78.9
6090,78.9
6091,78.9
6092,79.1
6093,79.1
6094,79.1
6095,79.1
6096,79.1
6097,79.1
6098,79.3
6099,79.3
6100,79.3
6101,79.3
6102,79.3
6103,79.3
6104,79.3
6105,78.9
6106,78.4
6107,78.25
6108,78.1
6109,77.7
6110,77.3
6111,77.2
6112,77.0
6113,76.8
6114,76.7
